,user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,entities.hashtags,entities.urls,tipo de post,partido,id_str,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,favorited,retweeted,lang,entities.symbols,entities.user_mentions,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,possibly_sensitive,entities.media,extended_entities.media,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.entities.media,quoted_status.extended_entities.media,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
24,Soledad,Sat Apr 17 10:36:47 +0000 2021,1383368839308603398,"@Artemisa232 @AlbertoDescalzo @alferdez Cuidando a los que hacen fiestas clandestina , la policía debería ponerlos presos y cuidar al resto de los ciudadanos , y que LOS QUE RECISTEN se vayan a URUGUAY","[40, 201]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,6,52,163,[],[],mención,Ciudadanos,1383368839308603398,False,1.3832435698010358e+18,1383243569801035776,1.254210206696964e+18,1254210206696964101,Artemisa232,,,,,False,False,False,es,[],"[{'screen_name': 'Artemisa232', 'name': 'PilarG💚', 'id': 1254210206696964101, 'id_str': '1254210206696964101', 'indices': [0, 12]}, {'screen_name': 'AlbertoDescalzo', 'name': 'Alberto Descalzo 🇦🇷', 'id': 11850572, 'id_str': '11850572', 'indices': [13, 29]}, {'screen_name': 'alferdez', 'name': 'Alberto Fernández', 'id': 149991703, 'id_str': '149991703', 'indices': [30, 39]}]",es,recent,1.2907050437469676e+18,1290705043746967553,SoledadBade,"Córdoba, Argentina","65 años
Peronista",,[],False,0.0,Tue Aug 04 17:44:37 +0000 2020,642.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1298288737726734343/2lVBsYPe_normal.jpg,https://pbs.twimg.com/profile_images/1298288737726734343/2lVBsYPe_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Auro🐍,Sat Apr 17 10:36:41 +0000 2021,1383368814348304391,El Estado NO son los ciudadanos. El Estado parasita a los ciudadanos para poder existir. https://t.co/nse8N7iqxV,"[0, 88]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,10,13657,884,216115,[],"[{'url': 'https://t.co/nse8N7iqxV', 'expanded_url': 'https://twitter.com/agpoycb/status/1383337980694122497', 'display_url': 'twitter.com/agpoycb/status…', 'indices': [89, 112]}]",mención,Ciudadanos,1383368814348304391,False,,,,,,,,,,True,False,False,es,[],[],es,recent,45109797.0,45109797,AuroGnzlz,"Córdoba, España","Libertaria. Traduzco artículos de economía, política y liberalismo en https://t.co/xEgFAB2165. Presidenta en SFL Córdoba",,"[{'url': 'https://t.co/xEgFAB2165', 'expanded_url': 'http://aurognzlz.blogspot.com', 'display_url': 'aurognzlz.blogspot.com', 'indices': [70, 93]}]",False,89.0,Sat Jun 06 11:02:59 +0000 2009,171225.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1381578611665276928/DBOXYzuq_normal.jpg,https://pbs.twimg.com/profile_images/1381578611665276928/DBOXYzuq_normal.jpg,https://pbs.twimg.com/profile_banners/45109797/1612699012,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,False,,,,1.3833379806941225e+18,1383337980694122497,Sat Apr 17 08:34:10 +0000 2021,1.3833379806941225e+18,1383337980694122497,"@juanrallo @Bartolea1 No, no puedes robarte a ti mismo. 

Y como el Estado somos todos, tampoco roba a nadie, ergo su discurso es falaz e incoherente.

Muchas gracias.",False,"[22, 167]",[],[],"[{'screen_name': 'juanrallo', 'name': 'Juan Ramón Rallo', 'id': 112796335, 'id_str': '112796335', 'indices': [0, 10]}, {'screen_name': 'Bartolea1', 'name': 'Escándalo democrático', 'id': 1140009165164896256, 'id_str': '1140009165164896256', 'indices': [11, 21]}]",[],,,es,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3833351424590152e+18,1383335142459015169,112796335.0,112796335,juanrallo,538215584.0,538215584,Ángel,agpoycb,✖️✖️✖️✖️✖️✖️✖️✖️✖️,,,,[],False,1045.0,385.0,8.0,Tue Mar 27 14:45:21 +0000 2012,32445.0,,,True,False,56544.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1235315732805824516/gzN5H2Ut_normal.jpg,https://pbs.twimg.com/profile_images/1235315732805824516/gzN5H2Ut_normal.jpg,,1B00B3,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,False,1.0,19.0,False,False,,es,,
26,Ángel Bravo,Sat Apr 17 10:36:37 +0000 2021,1383368797659140096,"@Kmilo65624814 @PodemosCMadrid @verdeyi Hasta que no creemos un partido democrático para construir una Constitución democrática y vivir una 
verdadera democracia directa, el poder político, mediático y jurídico no será de los ciudadanos y seguirá en manos de los poderosos controlando la vida de todos.Sé feliz","[40, 310]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,1962,5001,224123,[],[],mención,Ciudadanos,1383368797659140096,False,1.3833467779742188e+18,1383346777974218756,1.3744244417619313e+18,1374424441761931266,Kmilo65624814,,,,,False,False,False,es,[],"[{'screen_name': 'Kmilo65624814', 'name': 'Kmilo', 'id': 1374424441761931266, 'id_str': '1374424441761931266', 'indices': [0, 14]}, {'screen_name': 'PodemosCMadrid', 'name': 'Podemos Comunidad de Madrid', 'id': 2437112695, 'id_str': '2437112695', 'indices': [15, 30]}, {'screen_name': 'verdeyi', 'name': 'Verdeyi', 'id': 737283798279294976, 'id_str': '737283798279294976', 'indices': [31, 39]}]",es,recent,1.08407698488653e+18,1084076984886530049,ngelitobravo1,,"Mis detalles políticos están en el libro: ""Una democracia para pobres. Una utopía realizable"".Los educativos en:""El banco de la pareja"" y ""El jardín de Epicuro""",,[],False,19.0,Sat Jan 12 13:17:49 +0000 2019,113385.0,,,False,False,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Brisa Susurrante II,Sat Apr 17 10:36:30 +0000 2021,1383368766294134785,"@Blnrpm @mjp41803090 No salieron para frenar la delincuencia, salen a perseguir a laburantes y ciudadanos honestos","[21, 114]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,2576,2835,80942,[],[],mención,Ciudadanos,1383368766294134785,False,1.3832229174717686e+18,1383222917471768590,8.653347476099195e+17,865334747609919488,Blnrpm,,,,,False,False,False,es,[],"[{'screen_name': 'Blnrpm', 'name': 'B e l é n 🐔', 'id': 865334747609919488, 'id_str': '865334747609919488', 'indices': [0, 7]}, {'screen_name': 'mjp41803090', 'name': 'mjp', 'id': 1369892985966624769, 'id_str': '1369892985966624769', 'indices': [8, 20]}]",es,recent,1.1899107196235735e+18,1189910719623573505,ii_brisa,Planeta Tierra. ,"Enamorada de la vida. Militante de mis convicciones. Geneticamente Anti K
Twiter decidio impedirme el acceso a mi cuenta anterior",,[],False,1.0,Thu Oct 31 14:24:09 +0000 2019,45437.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1253461665653436417/iKUwMzql_normal.jpg,https://pbs.twimg.com/profile_images/1253461665653436417/iKUwMzql_normal.jpg,https://pbs.twimg.com/profile_banners/1189910719623573505/1592142702,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Ángel Bravo,Sat Apr 17 10:36:28 +0000 2021,1383368760464011271,"@Kmilo65624814 @PodemosCMadrid @verdeyi En el Mundo es hora de dejar fuera de la política: la derecha, la izquierda, a los políticos y los líderes...Y los ciudadanos autónomamente cogamos la responsabilidad de hacer las leyes que creamos mejor para todos...Tomar conciencia del bien común¡DEMOCRACIA DIRECTA YA!Sé feliz","[40, 319]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,1962,5001,224123,[],[],mención,Ciudadanos,1383368760464011271,False,1.3833467779742188e+18,1383346777974218756,1.3744244417619313e+18,1374424441761931266,Kmilo65624814,,,,,False,False,False,es,[],"[{'screen_name': 'Kmilo65624814', 'name': 'Kmilo', 'id': 1374424441761931266, 'id_str': '1374424441761931266', 'indices': [0, 14]}, {'screen_name': 'PodemosCMadrid', 'name': 'Podemos Comunidad de Madrid', 'id': 2437112695, 'id_str': '2437112695', 'indices': [15, 30]}, {'screen_name': 'verdeyi', 'name': 'Verdeyi', 'id': 737283798279294976, 'id_str': '737283798279294976', 'indices': [31, 39]}]",es,recent,1.08407698488653e+18,1084076984886530049,ngelitobravo1,,"Mis detalles políticos están en el libro: ""Una democracia para pobres. Una utopía realizable"".Los educativos en:""El banco de la pareja"" y ""El jardín de Epicuro""",,[],False,19.0,Sat Jan 12 13:17:49 +0000 2019,113385.0,,,False,False,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Ángel Bravo,Sat Apr 17 10:36:19 +0000 2021,1383368722656550917,@Kmilo65624814 @PodemosCMadrid @verdeyi Tendríamos que tener claro que vivimos en REPRESENTOCRACIAS (gobierno de representantes)...Por mucho que los poderosos con el paradigma educativo capitalista...A través de la educación y sus medios nos haga creer que vivimos en DEMOCRACIAS (gobierno de ciudadanos.) Sé feliz,"[40, 314]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,1962,5001,224123,[],[],mención,Ciudadanos,1383368722656550917,False,1.3833467779742188e+18,1383346777974218756,1.3744244417619313e+18,1374424441761931266,Kmilo65624814,,,,,False,False,False,es,[],"[{'screen_name': 'Kmilo65624814', 'name': 'Kmilo', 'id': 1374424441761931266, 'id_str': '1374424441761931266', 'indices': [0, 14]}, {'screen_name': 'PodemosCMadrid', 'name': 'Podemos Comunidad de Madrid', 'id': 2437112695, 'id_str': '2437112695', 'indices': [15, 30]}, {'screen_name': 'verdeyi', 'name': 'Verdeyi', 'id': 737283798279294976, 'id_str': '737283798279294976', 'indices': [31, 39]}]",es,recent,1.08407698488653e+18,1084076984886530049,ngelitobravo1,,"Mis detalles políticos están en el libro: ""Una democracia para pobres. Una utopía realizable"".Los educativos en:""El banco de la pareja"" y ""El jardín de Epicuro""",,[],False,19.0,Sat Jan 12 13:17:49 +0000 2019,113385.0,,,False,False,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,aarón,Sat Apr 17 10:36:06 +0000 2021,1383368666327109637,"vivo en fuenlabrada y múltiples veces he visto a la policía hacer la vista gorda a muchos actos que precisamente no prevenían el Covid. No sois imparciales con los ciudadanos, sois racistas y me dais mucho asco https://t.co/mXKAhhK43d","[0, 210]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,1095,501,25146,[],"[{'url': 'https://t.co/mXKAhhK43d', 'expanded_url': 'https://twitter.com/aytofuenlabrada/status/1383147549423468549', 'display_url': 'twitter.com/aytofuenlabrad…', 'indices': [211, 234]}]",mención,Ciudadanos,1383368666327109637,False,,,,,,,,,,True,False,False,es,[],[],es,recent,2985262181.0,2985262181,aaronrodrgz,,healing comes in waves,https://t.co/eT2KxO2N17,[],False,4.0,Mon Jan 19 06:46:46 +0000 2015,93458.0,,,True,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1373398125805715461/Z0tnv0-n_normal.jpg,https://pbs.twimg.com/profile_images/1373398125805715461/Z0tnv0-n_normal.jpg,https://pbs.twimg.com/profile_banners/2985262181/1616286662,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,False,,,"[{'url': 'https://t.co/eT2KxO2N17', 'expanded_url': 'http://instagram.com/aaronrodrgz', 'display_url': 'instagram.com/aaronrodrgz', 'indices': [0, 23]}]",1.3831475494234685e+18,1383147549423468549,Fri Apr 16 19:57:28 +0000 2021,1.3831475494234685e+18,1383147549423468549,"El Servicio de @PoliciaFuenla es un ejemplo por sus programas de Gestión Policial de la Diversidad y así ha sido reconocida incluso por la Unión Europea, pero también a la hora de hacer cumplir las normas para prevenir el Covid-19 a todos y todas sin hacer distinción.",False,"[0, 268]",[],[],"[{'screen_name': 'PoliciaFuenla', 'name': 'Policía Fuenlabrada', 'id': 551651018, 'id_str': '551651018', 'indices': [15, 29]}]",[],,,es,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,204947654.0,204947654,Ayuntamiento de Fuenlabrada,AytoFuenlabrada,Fuenlabrada,Twitter oficial del Ayuntamiento de Fuenlabrada,http://t.co/cHRX5h4NNr,"[{'url': 'http://t.co/cHRX5h4NNr', 'expanded_url': 'http://www.ayto-fuenlabrada.es/', 'display_url': 'ayto-fuenlabrada.es', 'indices': [0, 22]}]",[],False,13581.0,676.0,169.0,Tue Oct 19 20:39:26 +0000 2010,905.0,,,True,True,25783.0,,False,False,False,7B9EB0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1277513138641002496/bq_ZZQiN_normal.jpg,https://pbs.twimg.com/profile_images/1277513138641002496/bq_ZZQiN_normal.jpg,https://pbs.twimg.com/profile_banners/204947654/1591549532,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,False,12.0,49.0,False,False,,es,,
31,Alpha 3🇵🇦💚🇩🇪,Sat Apr 17 10:36:04 +0000 2021,1383368659750461455,"@focopanama Y el lunes volverá a su curul, igual que en su momento hizo el doctor asesino y prófugo, a ""hacer leyes"" para ciudadanos como esos que violan, matan y roban. https://t.co/v3aVnJiNfF","[12, 169]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,323,25,31152,[],[],mención,Ciudadanos,1383368659750461455,False,1.3833328238939013e+18,1383332823893901315,1.1468882142565212e+18,1146888214256521216,focopanama,,,,,False,False,False,es,[],"[{'screen_name': 'focopanama', 'name': 'Foco', 'id': 1146888214256521216, 'id_str': '1146888214256521216', 'indices': [0, 11]}]",es,recent,304079571.0,304079571,Alpha30759,,"Panameño, Independiente, 14 años en el negocio de Bordados.",,[],False,4.0,Mon May 23 22:08:51 +0000 2011,17110.0,,,True,False,,False,False,False,490A3D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1143220514506334209/ouLEzui7_normal.jpg,https://pbs.twimg.com/profile_images/1143220514506334209/ouLEzui7_normal.jpg,,E97F02,8A9B0F,F8CA00,BD1550,True,False,False,False,False,False,False,none,,,,,,,,,,,False,"[{'id': 1383368656831225862, 'id_str': '1383368656831225862', 'indices': [170, 193], 'media_url': 'http://pbs.twimg.com/media/EzK2dsfVoAYcyOu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzK2dsfVoAYcyOu.jpg', 'url': 'https://t.co/v3aVnJiNfF', 'display_url': 'pic.twitter.com/v3aVnJiNfF', 'expanded_url': 'https://twitter.com/Alpha30759/status/1383368659750461455/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 677, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1084, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1084, 'resize': 'fit'}}}]","[{'id': 1383368656831225862, 'id_str': '1383368656831225862', 'indices': [170, 193], 'media_url': 'http://pbs.twimg.com/media/EzK2dsfVoAYcyOu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzK2dsfVoAYcyOu.jpg', 'url': 'https://t.co/v3aVnJiNfF', 'display_url': 'pic.twitter.com/v3aVnJiNfF', 'expanded_url': 'https://twitter.com/Alpha30759/status/1383368659750461455/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 677, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1084, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1084, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Alberto Fernandez,Sat Apr 17 10:36:02 +0000 2021,1383368651122778118,"@interiorgob Se aprende mejor dando ejemplo de buen comportamiento,,,,,, para todos los ciudadanos, aunque sean trabajadores","[13, 124]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,119,467,760,[],[],mención,Ciudadanos,1383368651122778118,False,1.3833643621826765e+18,1383364362182676486,231000704.0,231000704,interiorgob,,,,,False,False,False,es,[],"[{'screen_name': 'interiorgob', 'name': 'Ministerio del Interior', 'id': 231000704, 'id_str': '231000704', 'indices': [0, 12]}]",es,recent,216654912.0,216654912,alberguitar_,"Castro-Urdiales, España","Creador y vividor de sueños..... Guitarrista, profesor y fundador de Aula de Guitarra",https://t.co/8MHUZbpq4F,[],False,0.0,Wed Nov 17 11:05:01 +0000 2010,6687.0,,,False,False,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/569132604859744256/sOQufxLH_normal.jpeg,https://pbs.twimg.com/profile_images/569132604859744256/sOQufxLH_normal.jpeg,https://pbs.twimg.com/profile_banners/216654912/1467313619,2FC2EF,181A1E,252429,666666,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,"[{'url': 'https://t.co/8MHUZbpq4F', 'expanded_url': 'http://www.auladeguitarra.es/', 'display_url': 'auladeguitarra.es', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Luis Torres,Sat Apr 17 10:35:48 +0000 2021,1383368589009321992,"Ante un gobierno que atropella los derechos ciudadanos, miente e intenta someter paDra tapar su ineptitud y su inoperancia DESOBEDIENCIA DEBIDA","[0, 143]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,68,341,3118,[],[],mención,Ciudadanos,1383368589009321992,False,,,,,,,,,,False,False,False,es,[],[],es,recent,255629547.0,255629547,LuisSerrot,"Santa Fe, Argentina","De Santa Fe capital.donde los K pierden.Y de Colón a morir.
Alfonsinista de Raul.Loco por ver entre rejas a los que robaron como funcionarios del Estado",,[],False,0.0,Mon Feb 21 19:12:38 +0000 2011,962.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/820403598563610624/6kTDcjUx_normal.jpg,https://pbs.twimg.com/profile_images/820403598563610624/6kTDcjUx_normal.jpg,https://pbs.twimg.com/profile_banners/255629547/1484435056,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Broqueville,Sat Apr 17 10:35:46 +0000 2021,1383368582889832454,@CiudadanosCs @BalEdmundo @InesArrimadas ¿Entonces mejor apoyar a Ayuso con Vox? ¿Liberales? ¿Centristas? Cuando vayan a Bruselas no podrán mirar a la cara a los liberales europeos.,"[41, 181]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,0,170,763,17550,[],[],mención,Ciudadanos,1383368582889832454,False,1.383122368911061e+18,1383122368911060993,19028805.0,19028805,CiudadanosCs,,,,,False,False,False,es,[],"[{'screen_name': 'CiudadanosCs', 'name': 'Ciudadanos 🇪🇸🇪🇺', 'id': 19028805, 'id_str': '19028805', 'indices': [0, 13]}, {'screen_name': 'BalEdmundo', 'name': 'Edmundo Bal', 'id': 1099251922152931329, 'id_str': '1099251922152931329', 'indices': [14, 25]}, {'screen_name': 'InesArrimadas', 'name': 'Inés Arrimadas', 'id': 552561770, 'id_str': '552561770', 'indices': [26, 40]}]",es,recent,4755471917.0,4755471917,broqueville1200,,"""La vida es un pequeño espacio de luz entre dos nostalgias: la de lo que aún no has vivido, y la de lo que ya no vas a poder vivir""- La carne (Rosa Montero)",,[],False,1.0,Sat Jan 09 15:19:11 +0000 2016,3070.0,,,True,False,,False,False,False,91D2FA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1313202021097451521/gliGfWB6_normal.jpg,https://pbs.twimg.com/profile_images/1313202021097451521/gliGfWB6_normal.jpg,https://pbs.twimg.com/profile_banners/4755471917/1601926735,91D2FA,000000,000000,000000,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,@virgulilla 🥑💡💰💰💰,Sat Apr 17 10:35:45 +0000 2021,1383368580348006403,"@ierrejon Demagogia:
1. f. Práctica política consistente en ganarse con halagos el favor popular
2. f. Degeneración de la democracia, consistente en que los políticos, mediante concesiones y halagos a los sentimientos elementales de los ciudadanos, tratan de conseguir o mantener el poder","[10, 288]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,252,630,5697,[],[],mención,Ciudadanos,1383368580348006403,False,1.3831220395700552e+18,1383122039570055174,482389606.0,482389606,ierrejon,,,,,False,False,False,es,[],"[{'screen_name': 'ierrejon', 'name': 'Íñigo Errejón', 'id': 482389606, 'id_str': '482389606', 'indices': [0, 9]}]",es,recent,1.2512450170725786e+18,1251245017072578561,virgulilla2,Piel de toro ,,,[],False,1.0,Fri Apr 17 20:25:01 +0000 2020,42766.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1251245387119316992/se0Wu114_normal.jpg,https://pbs.twimg.com/profile_images/1251245387119316992/se0Wu114_normal.jpg,https://pbs.twimg.com/profile_banners/1251245017072578561/1587156996,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
